note_id,title,author,like_count,url,xsec_token
6a1a98090000000035021274,纯新手小白：接入api后怎么省token？,祝落羽,1131,https://www.xiaohongshu.com/search_result/6a1a98090000000035021274?xsec_token=ABAbLSKQLDqG8iotOCcLDl2xrhAJkvkMW4CxtEZqoCylY=&xsec_source=,ABAbLSKQLDqG8iotOCcLDl2xrhAJkvkMW4CxtEZqoCylY=
6798340b000000001902dd03,deepseek也许会带来颠覆性的工作效率..,布布糕,26000,https://www.xiaohongshu.com/search_result/6798340b000000001902dd03?xsec_token=ABdAyaQtL_1ZE0hpXmhpLf5Hwaiai-X_yvCUyR0Hav9sE=&xsec_source=,ABdAyaQtL_1ZE0hpXmhpLf5Hwaiai-X_yvCUyR0Hav9sE=
6a02fb6c000000003502f989,Codex接入DeepSeek-V4,AsketAIR,681,https://www.xiaohongshu.com/search_result/6a02fb6c000000003502f989?xsec_token=ABDIHyV-akLCbVEBOkl9c34tP0ou-MRbEHHbPLWfT71Z0=&xsec_source=,ABDIHyV-akLCbVEBOkl9c34tP0ou-MRbEHHbPLWfT71Z0=
6a193b1b0000000036033b7f,临帝阙 | 千秋万代DeepSeek自设指令汇总,寻云子,1558,https://www.xiaohongshu.com/search_result/6a193b1b0000000036033b7f?xsec_token=AB4K9TE_cNq82d4LBfoqkAr8cVkVMAhxY_MvT8xuq4y_Q=&xsec_source=,AB4K9TE_cNq82d4LBfoqkAr8cVkVMAhxY_MvT8xuq4y_Q=
689327c9000000002502bbec,才知道不同的AI竟然有不同的分工,不劳而获一个亿,25000,https://www.xiaohongshu.com/search_result/689327c9000000002502bbec?xsec_token=ABY23EBjvPvfrQSDzzt8lcBnISkZeQiiucCLfH6b4BITU=&xsec_source=,ABY23EBjvPvfrQSDzzt8lcBnISkZeQiiucCLfH6b4BITU=
6a0e8448000000003701c08a,DeepSeek，不如你把这个人直接招了吧！,量子位,428,https://www.xiaohongshu.com/search_result/6a0e8448000000003701c08a?xsec_token=ABvUG2a1p0utCghYgrMzaKoH9XCrUJ2F6Cfv12u9E4yq4=&xsec_source=,ABvUG2a1p0utCghYgrMzaKoH9XCrUJ2F6Cfv12u9E4yq4=
69ee1d30000000001f0070c6,DeepSeek API 输入缓存降价,DeepSeek,2400,https://www.xiaohongshu.com/search_result/69ee1d30000000001f0070c6?xsec_token=ABpy1lUTyz0nFjkFL7TNVjFYJnE8RFo2UbSRNcQAd0JfM=&xsec_source=,ABpy1lUTyz0nFjkFL7TNVjFYJnE8RFo2UbSRNcQAd0JfM=
679a2931000000001703bd52,deepseek,怀瑾,75,https://www.xiaohongshu.com/search_result/679a2931000000001703bd52?xsec_token=AB7WOtKJcZ_nvL0AS7Nbk3yF8pBRfMXfY6UQNiVbmXy5o=&xsec_source=,AB7WOtKJcZ_nvL0AS7Nbk3yF8pBRfMXfY6UQNiVbmXy5o=
69ecce460000000023016120,DeepSeek-V4-Pro API 限时特惠,DeepSeek,4079,https://www.xiaohongshu.com/search_result/69ecce460000000023016120?xsec_token=ABx8tsmzdWhG8FEe6vGVHbPk0tk5yEbRZ4M3nogqjRn8I=&xsec_source=,ABx8tsmzdWhG8FEe6vGVHbPk0tk5yEbRZ4M3nogqjRn8I=
6a0681d10000000006020ede,所以，Deep Code 到底什么来头？,oxCC,81,https://www.xiaohongshu.com/search_result/6a0681d10000000006020ede?xsec_token=ABqcX8XsX5eACD0gd9SNRx1f-Pvr370M4kswkI2CcjmDs=&xsec_source=,ABqcX8XsX5eACD0gd9SNRx1f-Pvr370M4kswkI2CcjmDs=
67f10e35000000001e009906,解决deepseek乱编文献的方法被我找到了！,芝麻馅,8397,https://www.xiaohongshu.com/search_result/67f10e35000000001e009906?xsec_token=AByzrEErODMVkDoQSnceKBwiBZebimBv0qyQW5yv6BWd4=&xsec_source=,AByzrEErODMVkDoQSnceKBwiBZebimBv0qyQW5yv6BWd4=
69ec1d190000000038036906,deepseek AI产品经理1h35min面试（贼难）,AI产品经理-Eira,87,https://www.xiaohongshu.com/search_result/69ec1d190000000038036906?xsec_token=ABx8tsmzdWhG8FEe6vGVHbPil4vqXhFeZQD16mCXj0EAM=&xsec_source=,ABx8tsmzdWhG8FEe6vGVHbPil4vqXhFeZQD16mCXj0EAM=
6a39688e0000000006023802,deepseek对V4论文进行了完善和修正！,清风拂明月,30,https://www.xiaohongshu.com/search_result/6a39688e0000000006023802?xsec_token=ABHRzjOTfTjUqxz3FDI-who-V_sV9IowShQYE6cnY3ci4=&xsec_source=,ABHRzjOTfTjUqxz3FDI-who-V_sV9IowShQYE6cnY3ci4=
6a19631d0000000008031cdf,deepseek重新生成、修改有次数限制？！,清风拂明月,269,https://www.xiaohongshu.com/search_result/6a19631d0000000008031cdf?xsec_token=AB4K9TE_cNq82d4LBfoqkAr694nz5BtxC1WxYT8srlu3A=&xsec_source=,AB4K9TE_cNq82d4LBfoqkAr694nz5BtxC1WxYT8srlu3A=
69c4944b0000000020039b22,2026AI工具合集｜提升效率超实用,同桌小溢Ai,396,https://www.xiaohongshu.com/search_result/69c4944b0000000020039b22?xsec_token=AB20LZIu1vI82aJDG0Ma0nf2iApM85VKsGP0zOippgu_M=&xsec_source=,AB20LZIu1vI82aJDG0Ma0nf2iApM85VKsGP0zOippgu_M=
6920293d000000000d03bce8,Deepseek赋能英语写作批改,烟花半醒,960,https://www.xiaohongshu.com/search_result/6920293d000000000d03bce8?xsec_token=ABvTlTMLl6e_FA84MUpNEQX3oJG6DB7QXRIsS30CdaKXA=&xsec_source=,ABvTlTMLl6e_FA84MUpNEQX3oJG6DB7QXRIsS30CdaKXA=
6a262f19000000001503c052,Deepseek核心员工架构,Top全球AI Talent Hub,26,https://www.xiaohongshu.com/search_result/6a262f19000000001503c052?xsec_token=ABbBnvAD4v_UyIHORSrFYvfEoCODLi1c8hWqhBvCK6knI=&xsec_source=,ABbBnvAD4v_UyIHORSrFYvfEoCODLi1c8hWqhBvCK6knI=
66eba1bf000000000c0183cb,没有被Token2049刷屏的朋友圈说明什么？,马蹄哒哒人才服务,8,https://www.xiaohongshu.com/search_result/66eba1bf000000000c0183cb?xsec_token=AB7p94Zl97bqEnU7NRlCkA-axFMMcp0s8fkCFy8n-U6xg=&xsec_source=,AB7p94Zl97bqEnU7NRlCkA-axFMMcp0s8fkCFy8n-U6xg=
67d41ab7000000000900e143,DeepSeek 真的有点东西啊！,黄师兄爱养生,4715,https://www.xiaohongshu.com/search_result/67d41ab7000000000900e143?xsec_token=AB8LpOBrDaATf0Kls6jHswLfjB4idCVnefawSeKmcRW9c=&xsec_source=,AB8LpOBrDaATf0Kls6jHswLfjB4idCVnefawSeKmcRW9c=
67adbe2f0000000028037892,通过ChatBox调用DeepSeek API,Charon,134,https://www.xiaohongshu.com/search_result/67adbe2f0000000028037892?xsec_token=AB_2mlvDb6E95DFULbfW2sOPFVOoJkATtsfUqnrs4hx_o=&xsec_source=,AB_2mlvDb6E95DFULbfW2sOPFVOoJkATtsfUqnrs4hx_o=
68ad793d000000001b03e0d7,Gemini这个功能好适合科研党,一二要努力,109,https://www.xiaohongshu.com/search_result/68ad793d000000001b03e0d7?xsec_token=ABYa39WUp0eOJ6uJX3cy_kckH8LTiTfd8wggOvZ_QQ-c0=&xsec_source=,ABYa39WUp0eOJ6uJX3cy_kckH8LTiTfd8wggOvZ_QQ-c0=
6a3a8967000000000701285e,deepseek看印占好好用啊…,锦妤.,455,https://www.xiaohongshu.com/search_result/6a3a8967000000000701285e?xsec_token=AB0jYy-TVXAM8NHW_rX0hP7aMT8PBYYQiNejWSTr1sOiE=&xsec_source=,AB0jYy-TVXAM8NHW_rX0hP7aMT8PBYYQiNejWSTr1sOiE=
6958ec990000000021029396,🔥DeepSeek推荐，2026搞懂AI必读这12本书,凡间书屋,25,https://www.xiaohongshu.com/search_result/6958ec990000000021029396?xsec_token=AB6dum78ILvURFdNjYNryeEE_peLdl9Z47bhx9IM-wplQ=&xsec_source=,AB6dum78ILvURFdNjYNryeEE_peLdl9Z47bhx9IM-wplQ=
6a435f77000000001700abd9,DeepSeek 开始引入峰谷计费！高峰价格翻倍,MK做Agent,7,https://www.xiaohongshu.com/search_result/6a435f77000000001700abd9?xsec_token=ABUrNz4dGns6-tqWROkMGASDMRelqJkYBKxH7OdCo2RNs=&xsec_source=,ABUrNz4dGns6-tqWROkMGASDMRelqJkYBKxH7OdCo2RNs=
6a2679810000000007024eb8,DeepSeek招聘卡跳槽么,不喝加糖美式,64,https://www.xiaohongshu.com/search_result/6a2679810000000007024eb8?xsec_token=ABbBnvAD4v_UyIHORSrFYvfA1KeumoKZl-orW_5aoPbOg=&xsec_source=,ABbBnvAD4v_UyIHORSrFYvfA1KeumoKZl-orW_5aoPbOg=
6a17c4050000000035030c82,DeepSeek V4 主流 AI Agent 极速接入第二期,果果-AI研究员,42,https://www.xiaohongshu.com/search_result/6a17c4050000000035030c82?xsec_token=ABqGtfqMwvmx5sAVZM_YJBI4QT4aIMt1UG-rPwWrraHQY=&xsec_source=,ABqGtfqMwvmx5sAVZM_YJBI4QT4aIMt1UG-rPwWrraHQY=
6a1d27e50000000006030749,这套指令更适合有AI基础的朋友们,小斯-创飞写作,860,https://www.xiaohongshu.com/search_result/6a1d27e50000000006030749?xsec_token=AB7hu4_RZQnKhqiZOBkGtPq8olc5jhSg0V9iF605izKas=&xsec_source=,AB7hu4_RZQnKhqiZOBkGtPq8olc5jhSg0V9iF605izKas=
67b08f4f0000000029017ca9,超详细Mac本地部署DeepSeek&知识库搭建教程,Mac张,2548,https://www.xiaohongshu.com/search_result/67b08f4f0000000029017ca9?xsec_token=ABROUWHtgJI0AdPcYTXdPrdVEp1JL5EdVF4kqKIZrL2cQ=&xsec_source=,ABROUWHtgJI0AdPcYTXdPrdVEp1JL5EdVF4kqKIZrL2cQ=
67bc88c3000000002902684c,手把手教你：用DeepSeek将计划一键导入日历,栗子的百宝箱,641,https://www.xiaohongshu.com/search_result/67bc88c3000000002902684c?xsec_token=ABFWEpenUgTkHE45y7vb6vFBnU8Riln0_4TBjNyFFsX8w=&xsec_source=,ABFWEpenUgTkHE45y7vb6vFBnU8Riln0_4TBjNyFFsX8w=
69d82bc9000000001a0276eb,当我问dseek自己，它为啥在英区改成dseek,B先生后花园工作人员,2,https://www.xiaohongshu.com/search_result/69d82bc9000000001a0276eb?xsec_token=ABn2T-C6GAAfaHidPHV5k-Sue7jQxlyfNI4uFKXKBNc0Y=&xsec_source=,ABn2T-C6GAAfaHidPHV5k-Sue7jQxlyfNI4uFKXKBNc0Y=
67c974ee000000001203d81f,25年科技男团学历盘点🔥deepseek掌舵人是谁,青禾在职考研咨询,501,https://www.xiaohongshu.com/search_result/67c974ee000000001203d81f?xsec_token=ABmPoen9UYHLjRkQCMp4QvMB2L1Pv2u_9nisOqk89kjiQ=&xsec_source=,ABmPoen9UYHLjRkQCMp4QvMB2L1Pv2u_9nisOqk89kjiQ=
6a3ebe39000000000702d218,dsapi坦白书，写于严重事故之后，你们不是,绿树阴浓夏日长,16,https://www.xiaohongshu.com/search_result/6a3ebe39000000000702d218?xsec_token=AB5FV-Ot3d2TpkyjeU_22Brpeb3UQr8fTU6RSWOhr7qxI=&xsec_source=,AB5FV-Ot3d2TpkyjeU_22Brpeb3UQr8fTU6RSWOhr7qxI=
67b1b8ba000000002900ee79,NB！被deepseek绝杀🥹这还愁考不上本科？！！！,橙子向前冲,16000,https://www.xiaohongshu.com/search_result/67b1b8ba000000002900ee79?xsec_token=ABcQveg-ABoktOQrTjHCOWB8Vj_L8SgOuguDh4uxDZQvU=&xsec_source=,ABcQveg-ABoktOQrTjHCOWB8Vj_L8SgOuguDh4uxDZQvU=
6a2c3538000000001503e012,全球AI大模型最新排行：Claude Fable 5登顶,程序猿周末,79,https://www.xiaohongshu.com/search_result/6a2c3538000000001503e012?xsec_token=ABlNWgNEiELRERvIBYEFHdUivSZ6sn1XJOnR_Qcw5fQ4c=&xsec_source=,ABlNWgNEiELRERvIBYEFHdUivSZ6sn1XJOnR_Qcw5fQ4c=
6865d5890000000010024c84,天天上当，当当不一样,时光印记,21,https://www.xiaohongshu.com/search_result/6865d5890000000010024c84?xsec_token=ABotqVcV0EyqQ6p7Kjl6_NkTXji5djnvRzS8pjQd6B5vk=&xsec_source=,ABotqVcV0EyqQ6p7Kjl6_NkTXji5djnvRzS8pjQd6B5vk=
67aec4c9000000001701f001,deepseek 超出深度思考的最大长度限制 莫慌,熊猫团子,1833,https://www.xiaohongshu.com/search_result/67aec4c9000000001701f001?xsec_token=ABrY0N-UsoH58iX7gcHyfHkqfOAChVQglCMIH5OvX9Cr4=&xsec_source=,ABrY0N-UsoH58iX7gcHyfHkqfOAChVQglCMIH5OvX9Cr4=
6a378274000000000702375d,26年 常用Ai工具推荐 你该怎么选？,海绵宝宝学习版,33,https://www.xiaohongshu.com/search_result/6a378274000000000702375d?xsec_token=ABw-i-rQ6LZQdpfUTQNQuNDR11wWROJ8gYHhh2JACXw20=&xsec_source=,ABw-i-rQ6LZQdpfUTQNQuNDR11wWROJ8gYHhh2JACXw20=
69eb31350000000020013008,DeepSeek-V4发布了！代码是不是有点拉了…,鸵鸟居士,256,https://www.xiaohongshu.com/search_result/69eb31350000000020013008?xsec_token=AB0OGoF024GcsMdR7zpv_qqk__7DhcQId_c48XTgarfiA=&xsec_source=,AB0OGoF024GcsMdR7zpv_qqk__7DhcQId_c48XTgarfiA=
6a4b19dc0000000022018601,2026年7月6日AI早报资讯,Barney,0,https://www.xiaohongshu.com/search_result/6a4b19dc0000000022018601?xsec_token=ABQZGHPekp6dvTmZAZpkNYUz_-BZpMNlnLPGVjW4LUDy4=&xsec_source=,ABQZGHPekp6dvTmZAZpkNYUz_-BZpMNlnLPGVjW4LUDy4=
6a47bc4600000000160242c4,V6.8智泊AGI大模型应用开发实战课程分享,椰椰冰拿铁,1,https://www.xiaohongshu.com/search_result/6a47bc4600000000160242c4?xsec_token=ABc_7FZ-Sp3SqGqdP22hmEv1oFYPjWpQoYUWunPSBusmw=&xsec_source=,ABc_7FZ-Sp3SqGqdP22hmEv1oFYPjWpQoYUWunPSBusmw=
6a43c435000000001700a762,大模型应用开发极简入门 基于DeepSeek PDF,好运爆富屋,0,https://www.xiaohongshu.com/search_result/6a43c435000000001700a762?xsec_token=ABUrNz4dGns6-tqWROkMGASL-hnM9DceCox0d3C2R1xfo=&xsec_source=,ABUrNz4dGns6-tqWROkMGASL-hnM9DceCox0d3C2R1xfo=
683952df000000002300dd1c,超级王炸🔥1分钟deepseek生成图片,环球小筑,104,https://www.xiaohongshu.com/search_result/683952df000000002300dd1c?xsec_token=ABpf0zQjZhlCkEAGFRKrzx0PtzAYz2soW0pZZjOe41dTU=&xsec_source=,ABpf0zQjZhlCkEAGFRKrzx0PtzAYz2soW0pZZjOe41dTU=
69c24f4d0000000023004f7f,给自己招个hr同事 北京杭州都行,一只大蜗牛（收简历版）,157,https://www.xiaohongshu.com/search_result/69c24f4d0000000023004f7f?xsec_token=ABSylHtpfqnkjtfXkTL2NY9m-BbR03N40V9XWHmKeUb54=&xsec_source=,ABSylHtpfqnkjtfXkTL2NY9m-BbR03N40V9XWHmKeUb54=
6a154f92000000003502bed6,Claude&Deepseek Token小摆件,momo,956,https://www.xiaohongshu.com/search_result/6a154f92000000003502bed6?xsec_token=AB7uS5cslYO3x01yl32cA0MJIy64vkFk2W9r_Vlxl6_lE=&xsec_source=,AB7uS5cslYO3x01yl32cA0MJIy64vkFk2W9r_Vlxl6_lE=
67befd5c0000000029010672,如何用deepseek在zotero中翻译？,小硕也有春天,1610,https://www.xiaohongshu.com/search_result/67befd5c0000000029010672?xsec_token=ABq8aexW3Jj9oCEDGB4hSCWGo94hiJrWnj_KQHDfeOxks=&xsec_source=,ABq8aexW3Jj9oCEDGB4hSCWGo94hiJrWnj_KQHDfeOxks=
6a1dba2b0000000035020bb9,在Claude Code中配置DeepSeek V4模型,AI技术探索,76,https://www.xiaohongshu.com/search_result/6a1dba2b0000000035020bb9?xsec_token=AB7hu4_RZQnKhqiZOBkGtPq_ztjtmMmvSec23HGIZ1A24=&xsec_source=,AB7hu4_RZQnKhqiZOBkGtPq_ztjtmMmvSec23HGIZ1A24=
6a2595db000000001603d1d4,他做了啥？,慢慢爱你😘,77,https://www.xiaohongshu.com/search_result/6a2595db000000001603d1d4?xsec_token=AB6KXwkRsH1k7eIgRsPaTYy-X04LPeokSdNIDv7u2MUM8=&xsec_source=,AB6KXwkRsH1k7eIgRsPaTYy-X04LPeokSdNIDv7u2MUM8=
67a95a170000000018006b5a,deepseek好用的润色指令，难找全！！！,猫小邪,1743,https://www.xiaohongshu.com/search_result/67a95a170000000018006b5a?xsec_token=ABg1K2FaLVAtL0tB5pQ3OpJslCiNJn9833x9R9ACAa48g=&xsec_source=,ABg1K2FaLVAtL0tB5pQ3OpJslCiNJn9833x9R9ACAa48g=
6a14f3da00000000060340e0,deepseek，是国产降ai唯一真神！！！,小喵说,193,https://www.xiaohongshu.com/search_result/6a14f3da00000000060340e0?xsec_token=ABarfwiXlndJtjob_mXUAK2kWP2Qxakne6NG4PoIf6U3o=&xsec_source=,ABarfwiXlndJtjob_mXUAK2kWP2Qxakne6NG4PoIf6U3o=
69d2b6df000000002200e973,Deep seek你夯爆了,momo,1525,https://www.xiaohongshu.com/search_result/69d2b6df000000002200e973?xsec_token=ABIsnAaOnrbw7tm2wd_N3GOhfg5DN8isuxcV80mmzQoMo=&xsec_source=,ABIsnAaOnrbw7tm2wd_N3GOhfg5DN8isuxcV80mmzQoMo=
684fe92d0000000021002986,从dpsk离职了🥹,coco的笔记本,21000,https://www.xiaohongshu.com/search_result/684fe92d0000000021002986?xsec_token=ABJHxhilqc7gvGjcU7JEvvpybffyjLPWlX9idAjpbRfFc=&xsec_source=,ABJHxhilqc7gvGjcU7JEvvpybffyjLPWlX9idAjpbRfFc=
67c92fe80000000003029e30,运营必备的deepseek数据分析实操教程,Amazon muggle,508,https://www.xiaohongshu.com/search_result/67c92fe80000000003029e30?xsec_token=ABmPoen9UYHLjRkQCMp4QvMHe-dyCsGgmiQcnWBlzvMRA=&xsec_source=,ABmPoen9UYHLjRkQCMp4QvMHe-dyCsGgmiQcnWBlzvMRA=
680ec589000000002002b831,Deepseek如何生成表格？,爱学习的辰娜妈妈,1143,https://www.xiaohongshu.com/search_result/680ec589000000002002b831?xsec_token=ABcEICG6oIN6SBZfY6KiYTMRB_DVZUi6tewwia0l__nJw=&xsec_source=,ABcEICG6oIN6SBZfY6KiYTMRB_DVZUi6tewwia0l__nJw=
67c44f6e000000000603aaa1,"拜拜喽ChatGPT,本地部署的DeepSeek真香！",黄焖鸡里加青椒,143,https://www.xiaohongshu.com/search_result/67c44f6e000000000603aaa1?xsec_token=ABZ5cDj2ekBLG6mSrvBllrFRwd_U1fUxM-qLExcgdj9XA=&xsec_source=,ABZ5cDj2ekBLG6mSrvBllrFRwd_U1fUxM-qLExcgdj9XA=
6792ce8e000000002802957b,deepseek百多个贡献者名单,小红薯67876F27,1000,https://www.xiaohongshu.com/search_result/6792ce8e000000002802957b?xsec_token=ABqYTj8OxtiJw6DB2TQUEfgaVZNIHM_shXdwbjebaIU1U=&xsec_source=,ABqYTj8OxtiJw6DB2TQUEfgaVZNIHM_shXdwbjebaIU1U=
6a28da4c000000000803c630,浏览器deepsider使用教程,charlotte,22,https://www.xiaohongshu.com/search_result/6a28da4c000000000803c630?xsec_token=ABQegyuTVeX0l_WNzfyBrTIA8iV6TuJ1-9BPioI4Utcm8=&xsec_source=,ABQegyuTVeX0l_WNzfyBrTIA8iV6TuJ1-9BPioI4Utcm8=
6a0894990000000006030e35,DeepSeek专家模式不能上传文件了,意面米助,511,https://www.xiaohongshu.com/search_result/6a0894990000000006030e35?xsec_token=ABM5qhh9mg5wbu3HGaYaeo_zpun-jBs5T9CUA8dGaUvyY=&xsec_source=,ABM5qhh9mg5wbu3HGaYaeo_zpun-jBs5T9CUA8dGaUvyY=
67cadbe90000000003028c93,经验帖｜deepseek读文献的神奇指令库🌟,年年发刊岁岁发财,2734,https://www.xiaohongshu.com/search_result/67cadbe90000000003028c93?xsec_token=ABfyvC4JPquX63iGPcbYK68iBn3gTkzlwr30Sm5YwA-DU=&xsec_source=,ABfyvC4JPquX63iGPcbYK68iBn3gTkzlwr30Sm5YwA-DU=
69ef8a97000000001f005643,梁文峰建议一定早点用DeepSeek-V4搭建知识,耶耶AI日记,925,https://www.xiaohongshu.com/search_result/69ef8a97000000001f005643?xsec_token=AB1zlej7yw2257eb_OINVR_-GmwUK3Ek96ZnuGlR4FNWs=&xsec_source=,AB1zlej7yw2257eb_OINVR_-GmwUK3Ek96ZnuGlR4FNWs=
67c9797d000000002902bc80,3秒打造专属智能体，连爸妈都能轻松上手！,门哥学说话,43,https://www.xiaohongshu.com/search_result/67c9797d000000002902bc80?xsec_token=ABmPoen9UYHLjRkQCMp4QvMK77q64i-iPppdYbfTfEM9k=&xsec_source=,ABmPoen9UYHLjRkQCMp4QvMK77q64i-iPppdYbfTfEM9k=
67dbbe92000000001b03f364,Deepseek喂饭指令｜一天完成论文初稿,丽萍学姐,1127,https://www.xiaohongshu.com/search_result/67dbbe92000000001b03f364?xsec_token=ABheyD-n0K_GNS0xd0pgWoS8KdGkr9L4G6GyEytW04-CQ=&xsec_source=,ABheyD-n0K_GNS0xd0pgWoS8KdGkr9L4G6GyEytW04-CQ=
69eb1d82000000001f004f76,DeepSeek V4从0-1实操手册！完整版实操教程,耶耶AI日记,34,https://www.xiaohongshu.com/search_result/69eb1d82000000001f004f76?xsec_token=AB0OGoF024GcsMdR7zpv_qqtE9PEy90GhxjzfPB-73QWQ=&xsec_source=,AB0OGoF024GcsMdR7zpv_qqtE9PEy90GhxjzfPB-73QWQ=
69414992000000001f00a9a0,7 个 AI 工具职场用法，效率直接翻 3 倍,浪潮哥,756,https://www.xiaohongshu.com/search_result/69414992000000001f00a9a0?xsec_token=AB7_Sl3RZZSPQ7o4YO4FzfigtRS3HhdQSEuOkEqhhL8vI=&xsec_source=,AB7_Sl3RZZSPQ7o4YO4FzfigtRS3HhdQSEuOkEqhhL8vI=
6a47b7ef000000001503ed89,Deepseek指令，SCI论文不断,栀子比众木,9,https://www.xiaohongshu.com/search_result/6a47b7ef000000001503ed89?xsec_token=ABc_7FZ-Sp3SqGqdP22hmEvyd_iWVg0TQxbozqG7JUj-s=&xsec_source=,ABc_7FZ-Sp3SqGqdP22hmEvyd_iWVg0TQxbozqG7JUj-s=
69c117fa0000000022003676,国产AI测评以及提示词分享（一）,子豪学长,421,https://www.xiaohongshu.com/search_result/69c117fa0000000022003676?xsec_token=AB76sXozZHG6I-bAuo_dlJeRStwoswPLsLSBi5YpaAuLM=&xsec_source=,AB76sXozZHG6I-bAuo_dlJeRStwoswPLsLSBi5YpaAuLM=
67c561b2000000000603ca6e,Deepseek--Prompt框架全解析🔥,耶耶AI日记,8740,https://www.xiaohongshu.com/search_result/67c561b2000000000603ca6e?xsec_token=ABRMJwDu7v4OM02U7sSaGSCuuMWWsfZPgsrKROA6jHgLw=&xsec_source=,ABRMJwDu7v4OM02U7sSaGSCuuMWWsfZPgsrKROA6jHgLw=
6a0d67480000000035025639,DeepSeek招人，要做中国版Claude Code,硬核创客,179,https://www.xiaohongshu.com/search_result/6a0d67480000000035025639?xsec_token=ABuIbr9LjQvgZgvb7BvCUfpnDDnHRjPe01g_pCzvZDSrI=&xsec_source=,ABuIbr9LjQvgZgvb7BvCUfpnDDnHRjPe01g_pCzvZDSrI=
68091315000000001c028367,豆包指令很难找全了存下吧！,煜林聊AI,5830,https://www.xiaohongshu.com/search_result/68091315000000001c028367?xsec_token=ABX4CQt_2HBN4X-PYGtPkAoP2YXGmyBd3BH0lx4txYT54=&xsec_source=,ABX4CQt_2HBN4X-PYGtPkAoP2YXGmyBd3BH0lx4txYT54=
67ae23b10000000028036eb5,DeepSeek + Cherry Studio 完整使用教程,梦幻神化,126,https://www.xiaohongshu.com/search_result/67ae23b10000000028036eb5?xsec_token=ABrY0N-UsoH58iX7gcHyfHkolNd-eTqjbTnpi238ziCJE=&xsec_source=,ABrY0N-UsoH58iX7gcHyfHkolNd-eTqjbTnpi238ziCJE=
67d1c36d000000000b016922,豆包+drawio王炸组合 会写字就会做流程图！,江南雨田,398,https://www.xiaohongshu.com/search_result/67d1c36d000000000b016922?xsec_token=ABHf6Fo4xFRbCNNBrjACVYgElEZGscOr-A-5YTmtejX54=&xsec_source=,ABHf6Fo4xFRbCNNBrjACVYgElEZGscOr-A-5YTmtejX54=
69ecd9c80000000022026d29,我真在 Mac 上本地部署了 DeepSeek V4,鲲鹏talk,4,https://www.xiaohongshu.com/search_result/69ecd9c80000000022026d29?xsec_token=ABx8tsmzdWhG8FEe6vGVHbPlUTPACocc26TfUpO3-gAmE=&xsec_source=,ABx8tsmzdWhG8FEe6vGVHbPlUTPACocc26TfUpO3-gAmE=
69c9eb82000000001d01f9ba,DeepSeek宕机，再见全员免费时代,至美通研究院,6279,https://www.xiaohongshu.com/search_result/69c9eb82000000001d01f9ba?xsec_token=ABK6TiGH47dEejAJJ_UoTy-qrG8N3_CVctwvaIXuvl22M=&xsec_source=,ABK6TiGH47dEejAJJ_UoTy-qrG8N3_CVctwvaIXuvl22M=
69bc8597000000002301ea57,一图流让你的行业应该在那个平台做GEO,不知遥遥,19,https://www.xiaohongshu.com/search_result/69bc8597000000002301ea57?xsec_token=ABbkKieG8iJ6fh-F-Wpe7Gle1pQEImNziKi1zxxf0bajs=&xsec_source=,ABbkKieG8iJ6fh-F-Wpe7Gle1pQEImNziKi1zxxf0bajs=
67b58e4f000000001201f7f8,deepseek说我和老公缘分深厚，很有道理,好好妈妈是小太阳👑,15,https://www.xiaohongshu.com/search_result/67b58e4f000000001201f7f8?xsec_token=ABwCKqq6JeuCGJWB2ZQ0avxbg5rQtuWDUayZIY7oGM4OI=&xsec_source=,ABwCKqq6JeuCGJWB2ZQ0avxbg5rQtuWDUayZIY7oGM4OI=
6895a8ad000000002500ceca,MiroMind 发布最强开源 Deep Research 模型,MiroMind,74,https://www.xiaohongshu.com/search_result/6895a8ad000000002500ceca?xsec_token=ABT7q79vatLZmS7BuHL7oVnWAcnhSqcnIEDoyge094b98=&xsec_source=,ABT7q79vatLZmS7BuHL7oVnWAcnhSqcnIEDoyge094b98=
6926d0e0000000001e0032e4,五大顶流AI｜一人工作室专业选型指南,AI工作室一人谈,2239,https://www.xiaohongshu.com/search_result/6926d0e0000000001e0032e4?xsec_token=ABN-bSVybxF9lN1XlPMXG9nezyOV4Yn8oUBHYCrUtLpv4=&xsec_source=,ABN-bSVybxF9lN1XlPMXG9nezyOV4Yn8oUBHYCrUtLpv4=
6a155f2b000000003601f860,别在把自己耗在打工里，用Ai搭建一个公司,橙子说Ai,828,https://www.xiaohongshu.com/search_result/6a155f2b000000003601f860?xsec_token=AB7uS5cslYO3x01yl32cA0MLSeVAqZ5CVheLtOmqlA9WI=&xsec_source=,AB7uS5cslYO3x01yl32cA0MLSeVAqZ5CVheLtOmqlA9WI=
67d28afb000000000b016d44,🔥Deepseek从选股到复盘全流程!,江海财鲸证券,7117,https://www.xiaohongshu.com/search_result/67d28afb000000000b016d44?xsec_token=ABrXXfBDN99Zpu5m3fbm53NyL_n8eYTTHDUaWYFGRMHN0=&xsec_source=,ABrXXfBDN99Zpu5m3fbm53NyL_n8eYTTHDUaWYFGRMHN0=
67a378fe000000001800d207,这下在公司用不了deepseek了🙃,一只猫头猫,2,https://www.xiaohongshu.com/search_result/67a378fe000000001800d207?xsec_token=ABnUAmXTrEQziZFfQjcFYd63Ec21KIYkwzwLdjLKfPj-0=&xsec_source=,ABnUAmXTrEQziZFfQjcFYd63Ec21KIYkwzwLdjLKfPj-0=
